dataset,backbone,horizon,seed,method,status,mse,mae,mse_delta_pct_vs_raw,mae_delta_pct_vs_raw,prediction_path,output_dir,test_threshold_leakage,blocker_reason
ETTm2,PatchTST,192,2026,median_smoothing,completed,13.570263528802615,2.7177613632110726,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTm2_PatchTST_192_seed2026/ETTm2_PatchTST_192_median_smoothing.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTm2_PatchTST_192_seed2026,False,
ETTm2,PatchTST,192,2027,raw_no_correction,completed,13.523608639164637,2.725292319578371,0.0,0.0,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/raw/ETTm2_PatchTST_192_seed2027/ETTm2_PatchTST_192_raw_no_correction.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/runs/halluguard_lrbn/ETTm2_PatchTST_192_seed2027,False,
ETTm2,PatchTST,192,2027,HalluGuard-LRBN,completed,13.7076111661425,2.7443881852727934,1.360602276266622,0.700690548211605,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/halluguard_lrbn/ETTm2_PatchTST_192_seed2027/ETTm2_PatchTST_192_unified_revin_rdn_hybrid.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/runs/halluguard_lrbn/ETTm2_PatchTST_192_seed2027,False,
ETTm2,PatchTST,192,2027,RevIN,completed,13.65882000303687,2.7460268830551535,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTm2_PatchTST_192_seed2027/ETTm2_PatchTST_192_RevIN.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTm2_PatchTST_192_seed2027,False,
ETTm2,PatchTST,192,2027,DishTS,completed,13.622577688682135,2.726864194060369,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTm2_PatchTST_192_seed2027/ETTm2_PatchTST_192_DishTS.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTm2_PatchTST_192_seed2027,False,
ETTm2,PatchTST,192,2027,SAN,completed,13.560399443810327,2.773450768704793,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTm2_PatchTST_192_seed2027/ETTm2_PatchTST_192_SAN.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTm2_PatchTST_192_seed2027,False,
ETTm2,PatchTST,192,2027,NST,completed,13.513577309553623,2.7140996666534285,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTm2_PatchTST_192_seed2027/ETTm2_PatchTST_192_NST.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTm2_PatchTST_192_seed2027,False,
ETTm2,PatchTST,192,2027,TAFAS,completed,13.522692780258714,2.720645537504549,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTm2_PatchTST_192_seed2027/ETTm2_PatchTST_192_TAFAS.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTm2_PatchTST_192_seed2027,False,
ETTm2,PatchTST,192,2027,matched_sparse_smoothing,completed,13.521650834887692,2.725024087614654,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTm2_PatchTST_192_seed2027/ETTm2_PatchTST_192_matched_sparse_smoothing.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTm2_PatchTST_192_seed2027,False,
ETTm2,PatchTST,192,2027,naive_smoothing,completed,13.50551033896015,2.722996838691921,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTm2_PatchTST_192_seed2027/ETTm2_PatchTST_192_naive_smoothing.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTm2_PatchTST_192_seed2027,False,
ETTm2,PatchTST,192,2027,ema_smoothing,completed,13.60761140407381,2.733841241859137,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTm2_PatchTST_192_seed2027/ETTm2_PatchTST_192_ema_smoothing.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTm2_PatchTST_192_seed2027,False,
ETTm2,PatchTST,192,2027,median_smoothing,completed,13.511102339167037,2.723601817775275,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTm2_PatchTST_192_seed2027/ETTm2_PatchTST_192_median_smoothing.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTm2_PatchTST_192_seed2027,False,
ETTm2,PatchTST,192,2028,raw_no_correction,completed,13.715726213163355,2.743128232348895,0.0,0.0,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/raw/ETTm2_PatchTST_192_seed2028/ETTm2_PatchTST_192_raw_no_correction.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/runs/halluguard_lrbn/ETTm2_PatchTST_192_seed2028,False,
ETTm2,PatchTST,192,2028,HalluGuard-LRBN,completed,13.523727158286059,2.7203513545899565,-1.3998460737210532,-0.8303249367031913,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/halluguard_lrbn/ETTm2_PatchTST_192_seed2028/ETTm2_PatchTST_192_unified_revin_rdn_hybrid.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/runs/halluguard_lrbn/ETTm2_PatchTST_192_seed2028,False,
ETTm2,PatchTST,192,2028,RevIN,completed,13.75803573353847,2.7527524834125767,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTm2_PatchTST_192_seed2028/ETTm2_PatchTST_192_RevIN.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTm2_PatchTST_192_seed2028,False,
ETTm2,PatchTST,192,2028,DishTS,completed,13.593712271522206,2.7285704115049385,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTm2_PatchTST_192_seed2028/ETTm2_PatchTST_192_DishTS.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTm2_PatchTST_192_seed2028,False,
ETTm2,PatchTST,192,2028,SAN,completed,13.345543358461478,2.7486121776731802,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTm2_PatchTST_192_seed2028/ETTm2_PatchTST_192_SAN.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTm2_PatchTST_192_seed2028,False,
ETTm2,PatchTST,192,2028,NST,completed,13.582083679704425,2.72172133156006,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTm2_PatchTST_192_seed2028/ETTm2_PatchTST_192_NST.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTm2_PatchTST_192_seed2028,False,
ETTm2,PatchTST,192,2028,TAFAS,completed,13.561152925989342,2.7298547175753103,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTm2_PatchTST_192_seed2028/ETTm2_PatchTST_192_TAFAS.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTm2_PatchTST_192_seed2028,False,
ETTm2,PatchTST,192,2028,matched_sparse_smoothing,completed,13.714555522707826,2.7429498762026174,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTm2_PatchTST_192_seed2028/ETTm2_PatchTST_192_matched_sparse_smoothing.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTm2_PatchTST_192_seed2028,False,
ETTm2,PatchTST,192,2028,naive_smoothing,completed,13.694529502050566,2.740160471257854,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTm2_PatchTST_192_seed2028/ETTm2_PatchTST_192_naive_smoothing.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTm2_PatchTST_192_seed2028,False,
ETTm2,PatchTST,192,2028,ema_smoothing,completed,13.916015487990288,2.7627201840597717,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTm2_PatchTST_192_seed2028/ETTm2_PatchTST_192_ema_smoothing.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTm2_PatchTST_192_seed2028,False,
ETTm2,PatchTST,192,2028,median_smoothing,completed,13.70083793765729,2.741065320971091,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTm2_PatchTST_192_seed2028/ETTm2_PatchTST_192_median_smoothing.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTm2_PatchTST_192_seed2028,False,
ETTm2,PatchTST,336,2026,raw_no_correction,completed,17.48543349945325,3.166430220531634,0.0,0.0,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/raw/ETTm2_PatchTST_336_seed2026/ETTm2_PatchTST_336_raw_no_correction.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/runs/halluguard_lrbn/ETTm2_PatchTST_336_seed2026,False,
ETTm2,PatchTST,336,2026,HalluGuard-LRBN,completed,17.626845787532147,3.1664919966508713,0.8087433925119352,0.0019509704915284408,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/halluguard_lrbn/ETTm2_PatchTST_336_seed2026/ETTm2_PatchTST_336_unified_revin_rdn_hybrid.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/runs/halluguard_lrbn/ETTm2_PatchTST_336_seed2026,False,
ETTm2,PatchTST,336,2026,RevIN,completed,17.9186259059994,3.2218290111014922,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTm2_PatchTST_336_seed2026/ETTm2_PatchTST_336_RevIN.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTm2_PatchTST_336_seed2026,False,
ETTm2,PatchTST,336,2026,DishTS,completed,17.64320196050516,3.18004424892122,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTm2_PatchTST_336_seed2026/ETTm2_PatchTST_336_DishTS.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTm2_PatchTST_336_seed2026,False,
ETTm2,PatchTST,336,2026,SAN,completed,17.67764808740006,3.2145840929121654,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTm2_PatchTST_336_seed2026/ETTm2_PatchTST_336_SAN.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTm2_PatchTST_336_seed2026,False,
ETTm2,PatchTST,336,2026,NST,completed,17.69902895035168,3.1889287530329717,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTm2_PatchTST_336_seed2026/ETTm2_PatchTST_336_NST.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTm2_PatchTST_336_seed2026,False,
ETTm2,PatchTST,336,2026,TAFAS,completed,17.623238109533567,3.1822145085923785,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTm2_PatchTST_336_seed2026/ETTm2_PatchTST_336_TAFAS.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTm2_PatchTST_336_seed2026,False,
ETTm2,PatchTST,336,2026,matched_sparse_smoothing,completed,17.48425748858984,3.1662591182279516,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTm2_PatchTST_336_seed2026/ETTm2_PatchTST_336_matched_sparse_smoothing.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTm2_PatchTST_336_seed2026,False,
ETTm2,PatchTST,336,2026,naive_smoothing,completed,17.460621155420796,3.163488134799637,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTm2_PatchTST_336_seed2026/ETTm2_PatchTST_336_naive_smoothing.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTm2_PatchTST_336_seed2026,False,
ETTm2,PatchTST,336,2026,ema_smoothing,completed,17.688185433035652,3.18796327898827,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTm2_PatchTST_336_seed2026/ETTm2_PatchTST_336_ema_smoothing.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTm2_PatchTST_336_seed2026,False,
ETTm2,PatchTST,336,2026,median_smoothing,completed,17.468488638385242,3.1646157397536556,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTm2_PatchTST_336_seed2026/ETTm2_PatchTST_336_median_smoothing.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTm2_PatchTST_336_seed2026,False,
ETTm2,PatchTST,336,2027,raw_no_correction,completed,17.621402053247117,3.175087339693706,0.0,0.0,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/raw/ETTm2_PatchTST_336_seed2027/ETTm2_PatchTST_336_raw_no_correction.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/runs/halluguard_lrbn/ETTm2_PatchTST_336_seed2027,False,
ETTm2,PatchTST,336,2027,HalluGuard-LRBN,completed,18.309274500156892,3.2645255852615813,3.903619274057823,2.8168751281186233,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/halluguard_lrbn/ETTm2_PatchTST_336_seed2027/ETTm2_PatchTST_336_unified_revin_rdn_hybrid.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/runs/halluguard_lrbn/ETTm2_PatchTST_336_seed2027,False,
ETTm2,PatchTST,336,2027,RevIN,completed,17.56110692049249,3.167851347526292,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTm2_PatchTST_336_seed2027/ETTm2_PatchTST_336_RevIN.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTm2_PatchTST_336_seed2027,False,
ETTm2,PatchTST,336,2027,DishTS,completed,17.715627403343156,3.1996067565880706,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTm2_PatchTST_336_seed2027/ETTm2_PatchTST_336_DishTS.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTm2_PatchTST_336_seed2027,False,
ETTm2,PatchTST,336,2027,SAN,completed,17.497250500730658,3.191872154066666,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTm2_PatchTST_336_seed2027/ETTm2_PatchTST_336_SAN.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTm2_PatchTST_336_seed2027,False,
ETTm2,PatchTST,336,2027,NST,completed,17.52201499989132,3.1734244973562835,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTm2_PatchTST_336_seed2027/ETTm2_PatchTST_336_NST.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTm2_PatchTST_336_seed2027,False,
ETTm2,PatchTST,336,2027,TAFAS,completed,17.499695321012304,3.1701918601156343,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTm2_PatchTST_336_seed2027/ETTm2_PatchTST_336_TAFAS.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTm2_PatchTST_336_seed2027,False,
ETTm2,PatchTST,336,2027,matched_sparse_smoothing,completed,17.620285611701348,3.1749963241269605,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTm2_PatchTST_336_seed2027/ETTm2_PatchTST_336_matched_sparse_smoothing.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTm2_PatchTST_336_seed2027,False,
ETTm2,PatchTST,336,2027,naive_smoothing,completed,17.605887757337626,3.173552661809192,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTm2_PatchTST_336_seed2027/ETTm2_PatchTST_336_naive_smoothing.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTm2_PatchTST_336_seed2027,False,
ETTm2,PatchTST,336,2027,ema_smoothing,completed,17.709145008815714,3.1841646315487173,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTm2_PatchTST_336_seed2027/ETTm2_PatchTST_336_ema_smoothing.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTm2_PatchTST_336_seed2027,False,
ETTm2,PatchTST,336,2027,median_smoothing,completed,17.610475375308642,3.173993741745368,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTm2_PatchTST_336_seed2027/ETTm2_PatchTST_336_median_smoothing.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTm2_PatchTST_336_seed2027,False,
ETTm2,PatchTST,336,2028,raw_no_correction,completed,17.46652950146493,3.16576275960316,0.0,0.0,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/raw/ETTm2_PatchTST_336_seed2028/ETTm2_PatchTST_336_raw_no_correction.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/runs/halluguard_lrbn/ETTm2_PatchTST_336_seed2028,False,
ETTm2,PatchTST,336,2028,HalluGuard-LRBN,completed,17.550190254824457,3.1776670144703316,0.47897754017196736,0.37603117387937085,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/halluguard_lrbn/ETTm2_PatchTST_336_seed2028/ETTm2_PatchTST_336_unified_revin_rdn_hybrid.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/runs/halluguard_lrbn/ETTm2_PatchTST_336_seed2028,False,
